Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Vorläufiges Ergebnis der Wahlkreise am 21.09.2026 um 00:01:10 Uhr - Stimmenanzahl der Parteien
Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Wahlkreis;Wahlkreisname/Land;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
21.09.2026 00:01:10;P;30;Vorpommern-Greifswald III;68;68;45924;35571;77,5;2;1,0;99,0;30,4;49,0;5,2;4,0;3,2;1,1;1,4;0,4;0,3;0,1;0,1;0,1;3,9;0,3;0,0;0,1;0,1;0,1;0,1;x;x
21.09.2026 00:01:10;A;31;Ludwigslust-Parchim IV;64;64;36932;28409;76,9;1;303;28106;9496;12436;1932;1631;417;385;x;x;x;x;x;x;1502;x;x;x;x;x;307;x;x
21.09.2026 00:01:10;P;31;Ludwigslust-Parchim IV;64;64;36932;28409;76,9;1;1,1;98,9;33,8;44,2;6,9;5,8;1,5;1,4;x;x;x;x;x;x;5,3;x;x;x;x;x;1,1;x;x
21.09.2026 00:01:10;A;31;Ludwigslust-Parchim IV;64;64;36932;28409;76,9;2;259;28150;9766;12015;1440;1329;758;259;262;87;71;40;30;18;1635;145;18;27;57;27;166;x;x
21.09.2026 00:01:10;P;31;Ludwigslust-Parchim IV;64;64;36932;28409;76,9;2;0,9;99,1;34,7;42,7;5,1;4,7;2,7;0,9;0,9;0,3;0,3;0,1;0,1;0,1;5,8;0,5;0,1;0,1;0,2;0,1;0,6;x;x
21.09.2026 00:01:10;A;32;Ludwigslust-Parchim V;64;64;36501;29859;81,8;1;317;29542;10703;12350;1964;1573;738;493;x;x;x;x;x;x;1411;x;x;x;x;x;x;x;310
21.09.2026 00:01:10;P;32;Ludwigslust-Parchim V;64;64;36501;29859;81,8;1;1,1;98,9;36,2;41,8;6,6;5,3;2,5;1,7;x;x;x;x;x;x;4,8;x;x;x;x;x;x;x;1,0
21.09.2026 00:01:10;A;32;Ludwigslust-Parchim V;64;64;36501;29859;81,8;2;231;29628;10696;11958;1521;1408;1143;347;241;115;72;55;31;85;1574;184;26;22;66;37;47;x;x
21.09.2026 00:01:10;P;32;Ludwigslust-Parchim V;64;64;36501;29859;81,8;2;0,8;99,2;36,1;40,4;5,1;4,8;3,9;1,2;0,8;0,4;0,2;0,2;0,1;0,3;5,3;0,6;0,1;0,1;0,2;0,1;0,2;x;x
21.09.2026 00:01:10;A;33;Vorpommern-Rügen IV;37;37;25390;19394;76,4;1;226;19168;5985;8484;1956;1041;508;285;x;x;x;x;x;x;909;x;x;x;x;x;x;x;x
21.09.2026 00:01:10;P;33;Vorpommern-Rügen IV;37;37;25390;19394;76,4;1;1,2;98,8;31,2;44,3;10,2;5,4;2,7;1,5;x;x;x;x;x;x;4,7;x;x;x;x;x;x;x;x
21.09.2026 00:01:10;A;33;Vorpommern-Rügen IV;37;37;25390;19394;76,4;2;163;19231;6180;8411;909;1028;763;194;306;60;45;42;16;12;988;158;15;14;51;33;6;x;x
21.09.2026 00:01:10;P;33;Vorpommern-Rügen IV;37;37;25390;19394;76,4;2;0,8;99,2;32,1;43,7;4,7;5,3;4,0;1,0;1,6;0,3;0,2;0,2;0,1;0,1;5,1;0,8;0,1;0,1;0,3;0,2;0,0;x;x
21.09.2026 00:01:10;A;34;Vorpommern-Rügen V;39;39;28115;21123;75,1;1;268;20855;6863;8669;1140;1232;680;299;x;x;x;x;x;x;740;x;x;x;x;x;x;x;1232
21.09.2026 00:01:10;P;34;Vorpommern-Rügen V;39;39;28115;21123;75,1;1;1,3;98,7;32,9;41,6;5,5;5,9;3,3;1,4;x;x;x;x;x;x;3,5;x;x;x;x;x;x;x;5,9
21.09.2026 00:01:10;A;34;Vorpommern-Rügen V;39;39;28115;21123;75,1;2;230;20893;7035;8719;1059;1119;840;223;321;70;62;68;35;18;970;167;14;24;83;43;23;x;x
21.09.2026 00:01:10;P;34;Vorpommern-Rügen V;39;39;28115;21123;75,1;2;1,1;98,9;33,7;41,7;5,1;5,4;4,0;1,1;1,5;0,3;0,3;0,3;0,2;0,1;4,6;0,8;0,1;0,1;0,4;0,2;0,1;x;x
21.09.2026 00:01:10;A;35;Vorpommern-Greifswald IV;48;48;27177;20367;74,9;1;320;20047;6777;10347;910;1028;x;351;x;x;x;x;x;x;634;x;x;x;x;x;x;x;x
21.09.2026 00:01:10;P;35;Vorpommern-Greifswald IV;48;48;27177;20367;74,9;1;1,6;98,4;33,8;51,6;4,5;5,1;x;1,8;x;x;x;x;x;x;3,2;x;x;x;x;x;x;x;x
21.09.2026 00:01:10;A;35;Vorpommern-Greifswald IV;48;48;27177;20367;74,9;2;252;20115;6366;10194;869;812;349;182;231;77;48;40;10;27;744;77;12;4;45;11;17;x;x
21.09.2026 00:01:10;P;35;Vorpommern-Greifswald IV;48;48;27177;20367;74,9;2;1,2;98,8;31,6;50,7;4,3;4,0;1,7;0,9;1,1;0,4;0,2;0,2;0,0;0,1;3,7;0,4;0,1;0,0;0,2;0,1;0,1;x;x
21.09.2026 00:01:10;A;36;Vorpommern-Greifswald V;59;59;24766;18447;74,5;1;258;18189;5856;9317;1160;862;x;219;x;x;x;x;x;x;775;x;x;x;x;x;x;x;x
21.09.2026 00:01:10;P;36;Vorpommern-Greifswald V;59;59;24766;18447;74,5;1;1,4;98,6;32,2;51,2;6,4;4,7;x;1,2;x;x;x;x;x;x;4,3;x;x;x;x;x;x;x;x
21.09.2026 00:01:10;A;36;Vorpommern-Greifswald V;59;59;24766;18447;74,5;2;208;18239;5655;8942;932;816;355;133;235;64;46;28;11;16;833;67;14;18;48;16;10;x;x
21.09.2026 00:01:10;P;36;Vorpommern-Greifswald V;59;59;24766;18447;74,5;2;1,1;98,9;31,0;49,0;5,1;4,5;1,9;0,7;1,3;0,4;0,3;0,2;0,1;0,1;4,6;0,4;0,1;0,1;0,3;0,1;0,1;x;x
21.09.2026 00:01:10;A;99;Mecklenburg-Vorpommern;1974;1974;1311294;1024251;78,1;1;11587;1012664;378532;400086;63212;78886;28427;15441;x;2199;446;x;x;x;40497;x;x;x;653;715;591;99;2880
21.09.2026 00:01:10;P;99;Mecklenburg-Vorpommern;1974;1974;1311294;1024251;78,1;1;1,1;98,9;37,4;39,5;6,2;7,8;2,8;1,5;x;0,2;0,0;x;x;x;4,0;x;x;x;0,1;0,1;0,1;0,0;0,3
21.09.2026 00:01:10;A;99;Mecklenburg-Vorpommern;1974;1974;1311294;1024251;78,1;2;8928;1015323;360393;388026;49629;66388;57587;10415;11131;3823;2760;2003;981;892;49036;4798;818;940;2545;1909;1249;x;x
21.09.2026 00:01:10;P;99;Mecklenburg-Vorpommern;1974;1974;1311294;1024251;78,1;2;0,9;99,1;35,5;38,2;4,9;6,5;5,7;1,0;1,1;0,4;0,3;0,2;0,1;0,1;4,8;0,5;0,1;0,1;0,3;0,2;0,1;x;x
