"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"L";;;1;0;"GEM";"15083245";"Gröningen, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:43:25";6;1;"GEM";"15083245";"Gröningen, Stadt";"";116;76;1;75;13;43;4;4;2;3;1;0;2;2;1;0;0;0;0;1;75;15;45;5;4;2;2;;;;;;;2;;;;""
"Z";"06.09.2026";"18:50:41";14;2;"GEM";"15083270";"Haldensleben, Stadt";"U";825;553;5;548;88;329;37;25;13;20;4;0;8;2;3;2;16;0;1;6;547;143;320;29;22;13;5;;;;;;;15;;;;""
"L";;;3;0;"GEM";"15083270";"Haldensleben, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:50:41";17;2;"GEM";"15083270";"Haldensleben, Stadt";"";825;553;5;548;88;329;37;25;13;20;4;0;8;2;3;2;16;0;1;6;547;143;320;29;22;13;5;;;;;;;15;;;;""
"L";;;1;0;"GEM";"15083275";"Harbke";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"V";"06.09.2026";"18:54:33";1;1;"GEM";"15083275";"Harbke";"B";0;145;9;136;48;42;9;14;4;9;0;0;1;1;0;0;8;0;0;9;136;57;41;9;14;5;2;;;;;;;8;;;;""
"Z";"06.09.2026";"18:54:33";2;1;"GEM";"15083275";"Harbke";"";0;145;9;136;48;42;9;14;4;9;0;0;1;1;0;0;8;0;0;9;136;57;41;9;14;5;2;;;;;;;8;;;;""
"Z";"06.09.2026";"18:46:01";16;2;"GEM";"15083298";"Hohe Börde";"U";912;584;7;577;85;337;47;30;14;25;2;0;5;1;8;4;18;0;1;7;577;110;328;53;32;20;7;;;;;;;19;;;8;""
"L";;;4;0;"GEM";"15083298";"Hohe Börde";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:46:01";20;2;"GEM";"15083298";"Hohe Börde";"";912;584;7;577;85;337;47;30;14;25;2;0;5;1;8;4;18;0;1;7;577;110;328;53;32;20;7;;;;;;;19;;;8;""
"Z";"06.09.2026";"18:40:34";4;1;"GEM";"15083320";"Hötensleben";"U";520;295;3;292;55;152;20;16;7;8;2;0;4;2;0;2;21;3;0;3;292;71;155;22;14;10;0;;;;;;;20;;;;""
"L";;;1;0;"GEM";"15083320";"Hötensleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:40:34";5;1;"GEM";"15083320";"Hötensleben";"";520;295;3;292;55;152;20;16;7;8;2;0;4;2;0;2;21;3;0;3;292;71;155;22;14;10;0;;;;;;;20;;;;""
"Z";"06.09.2026";"19:02:06";4;3;"GEM";"15083323";"Ingersleben";"U";787;546;9;537;76;286;24;47;11;34;22;0;7;4;0;3;20;0;3;11;535;135;289;33;35;20;6;;;;;;;17;;;;""
"V";"06.09.2026";"18:47:13";1;1;"GEM";"15083323";"Ingersleben";"B";0;109;0;109;37;29;9;10;5;8;1;1;2;2;0;0;5;0;0;0;109;51;27;4;17;5;1;;;;;;;4;;;;""
"Z";"06.09.2026";"19:02:06";5;4;"GEM";"15083323";"Ingersleben";"";787;655;9;646;113;315;33;57;16;42;23;1;9;6;0;3;25;0;3;11;644;186;316;37;52;25;7;;;;;;;21;;;;""
"L";;;1;0;"GEM";"15083355";"Kroppenstedt, Stadt";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;1;0;"GEM";"15083355";"Kroppenstedt, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;2;0;"GEM";"15083355";"Kroppenstedt, Stadt";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;2;0;"GEM";"15083361";"Loitsche-Heinrichsberg";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;1;0;"GEM";"15083361";"Loitsche-Heinrichsberg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;3;0;"GEM";"15083361";"Loitsche-Heinrichsberg";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;9;0;"GEM";"15083390";"Niedere Börde";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;1;0;"GEM";"15083390";"Niedere Börde";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;10;0;"GEM";"15083390";"Niedere Börde";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:51:33";26;4;"GEM";"15083411";"Oebisfelde-Weferlingen, Stadt";"U";479;345;4;341;57;160;20;36;13;15;5;0;5;0;5;5;18;1;1;3;342;79;163;23;39;12;2;;;;10;;;14;;;;""
"L";;;2;0;"GEM";"15083411";"Oebisfelde-Weferlingen, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"18:51:33";28;4;"GEM";"15083411";"Oebisfelde-Weferlingen, Stadt";"";479;345;4;341;57;160;20;36;13;15;5;0;5;0;5;5;18;1;1;3;342;79;163;23;39;12;2;;;;10;;;14;;;;""
"Z";"06.09.2026";"18:59:50";19;6;"GEM";"15083415";"Oschersleben (Bode), Stadt";"U";1795;1217;13;1204;159;755;73;74;10;42;14;1;9;6;3;6;46;2;4;15;1202;206;753;88;49;17;23;;;;;;;66;;;;""
"L";;;2;0;"GEM";"15083415";"Oschersleben (Bode), Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:59:50";21;6;"GEM";"15083415";"Oschersleben (Bode), Stadt";"";1795;1217;13;1204;159;755;73;74;10;42;14;1;9;6;3;6;46;2;4;15;1202;206;753;88;49;17;23;;;;;;;66;;;;""
"L";;;1;0;"GEM";"15083440";"Rogätz";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;1;0;"GEM";"15083440";"Rogätz";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;2;0;"GEM";"15083440";"Rogätz";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:54:55";3;2;"GEM";"15083485";"Sommersdorf";"U";681;432;4;428;84;234;31;29;6;16;1;1;4;1;0;0;20;0;1;9;423;100;237;32;28;5;8;;;;;;;13;;;;""
"L";;;1;0;"GEM";"15083485";"Sommersdorf";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:54:55";4;2;"GEM";"15083485";"Sommersdorf";"";681;432;4;428;84;234;31;29;6;16;1;1;4;1;0;0;20;0;1;9;423;100;237;32;28;5;8;;;;;;;13;;;;""
"Z";"06.09.2026";"19:00:07";8;1;"GEM";"15083490";"Sülzetal";"U";282;190;3;187;30;111;10;9;4;3;1;0;1;0;1;2;15;0;0;2;188;38;112;15;6;1;4;;;;;;;12;;;;""
"L";;;1;0;"GEM";"15083490";"Sülzetal";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:00:07";9;1;"GEM";"15083490";"Sülzetal";"";282;190;3;187;30;111;10;9;4;3;1;0;1;0;1;2;15;0;0;2;188;38;112;15;6;1;4;;;;;;;12;;;;""
"V";"06.09.2026";"18:58:25";1;1;"GEM";"15083505";"Ummendorf";"U";751;467;2;465;77;241;32;28;10;26;5;0;9;2;4;8;21;0;2;3;464;129;233;35;27;12;8;;;;;;;20;;;;""
"L";;;1;0;"GEM";"15083505";"Ummendorf";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:58:25";2;1;"GEM";"15083505";"Ummendorf";"";751;467;2;465;77;241;32;28;10;26;5;0;9;2;4;8;21;0;2;3;464;129;233;35;27;12;8;;;;;;;20;;;;""
"L";;;2;0;"GEM";"15083515";"Völpke";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;1;0;"GEM";"15083515";"Völpke";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;3;0;"GEM";"15083515";"Völpke";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:55:55";16;6;"GEM";"15083531";"Wanzleben-Börde, Stadt";"U";1740;1179;7;1172;194;608;72;84;37;63;12;2;12;13;2;6;60;3;4;10;1169;263;611;88;62;40;29;;;;;;;76;;;;""
"L";;;2;0;"GEM";"15083531";"Wanzleben-Börde, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:55:55";18;6;"GEM";"15083531";"Wanzleben-Börde, Stadt";"";1740;1179;7;1172;194;608;72;84;37;63;12;2;12;13;2;6;60;3;4;10;1169;263;611;88;62;40;29;;;;;;;76;;;;""
"L";;;1;0;"GEM";"15083535";"Wefensleben";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;1;0;"GEM";"15083535";"Wefensleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"L";;;2;0;"GEM";"15083535";"Wefensleben";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:54:09";4;1;"GEM";"15083557";"Westheide";"U";182;135;0;135;16;83;11;5;1;6;2;0;4;0;0;0;5;0;2;0;135;22;89;13;2;1;2;;;;;;;3;;;3;""
"L";;;1;0;"GEM";"15083557";"Westheide";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:54:09";5;1;"GEM";"15083557";"Westheide";"";182;135;0;135;16;83;11;5;1;6;2;0;4;0;0;0;5;0;2;0;135;22;89;13;2;1;2;;;;;;;3;;;3;""
"Z";"06.09.2026";"18:45:48";10;1;"GEM";"15083565";"Wolmirstedt, Stadt";"U";261;185;1;184;23;80;17;16;7;13;1;0;4;2;3;1;16;0;1;2;183;40;79;24;17;6;1;;;;;;;14;;;2;""
"L";;;2;0;"GEM";"15083565";"Wolmirstedt, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:45:48";12;1;"GEM";"15083565";"Wolmirstedt, Stadt";"";261;185;1;184;23;80;17;16;7;13;1;0;4;2;3;1;16;0;1;2;183;40;79;24;17;6;1;;;;;;;14;;;2;""
"Z";"06.09.2026";"18:57:38";2;1;"GEM";"15083580";"Zielitz";"U";222;170;3;167;34;93;11;9;3;7;1;0;1;0;0;0;7;0;1;4;166;44;88;14;7;4;3;;;;;;;5;;;1;""
"L";;;1;0;"GEM";"15083580";"Zielitz";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:57:38";3;1;"GEM";"15083580";"Zielitz";"";222;170;3;167;34;93;11;9;3;7;1;0;1;0;0;0;7;0;1;4;166;44;88;14;7;4;3;;;;;;;5;;;1;""
"L";;;3;0;"GEM";"15084012";"An der Poststraße";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084012";"An der Poststraße";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;4;0;"GEM";"15084012";"An der Poststraße";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;2;0;"GEM";"15084013";"Meineweh";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;1;0;"GEM";"15084013";"Meineweh";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;3;0;"GEM";"15084013";"Meineweh";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;2;0;"GEM";"15084015";"Bad Bibra, Stadt";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084015";"Bad Bibra, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;3;0;"GEM";"15084015";"Bad Bibra, Stadt";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"Z";"06.09.2026";"18:48:18";3;1;"GEM";"15084025";"Balgstädt";"U";134;93;0;93;20;54;4;7;0;2;1;0;1;0;0;1;3;0;0;0;93;23;56;4;2;1;3;;2;;;;;;;;2;""
"V";"06.09.2026";"18:47:19";1;1;"GEM";"15084025";"Balgstädt";"B";0;155;1;154;49;60;12;9;3;9;1;0;1;0;0;0;10;0;0;1;154;63;59;11;6;4;4;;4;;;;;;;;3;""
"Z";"06.09.2026";"18:48:18";4;2;"GEM";"15084025";"Balgstädt";"";134;248;1;247;69;114;16;16;3;11;2;0;2;0;0;1;13;0;0;1;247;86;115;15;8;5;7;;6;;;;;;;;5;""
"L";;;2;0;"GEM";"15084115";"Droyßig";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;1;0;"GEM";"15084115";"Droyßig";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;3;0;"GEM";"15084115";"Droyßig";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;3;0;"GEM";"15084125";"Eckartsberga, Stadt";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084125";"Eckartsberga, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;4;0;"GEM";"15084125";"Eckartsberga, Stadt";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"Z";"06.09.2026";"18:37:44";11;2;"GEM";"15084130";"Elsteraue";"U";866;526;5;521;62;330;32;17;10;11;13;2;3;2;0;5;30;1;3;4;522;69;331;27;16;11;7;38;;;;;;20;;3;;""
"L";;;2;0;"GEM";"15084130";"Elsteraue";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"Z";"06.09.2026";"18:37:44";13;2;"GEM";"15084130";"Elsteraue";"";866;526;5;521;62;330;32;17;10;11;13;2;3;2;0;5;30;1;3;4;522;69;331;27;16;11;7;38;;;;;;20;;3;;""
"L";;;2;0;"GEM";"15084132";"Finne";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084132";"Finne";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;3;0;"GEM";"15084132";"Finne";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;2;0;"GEM";"15084133";"Finneland";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084133";"Finneland";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;3;0;"GEM";"15084133";"Finneland";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"Z";"06.09.2026";"18:50:02";6;2;"GEM";"15084135";"Freyburg (Unstrut), Stadt";"U";359;209;1;208;38;107;14;16;3;8;4;1;2;1;1;1;11;1;0;1;208;57;106;20;11;6;2;;5;;;;;;;;1;""
"L";;;1;0;"GEM";"15084135";"Freyburg (Unstrut), Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"Z";"06.09.2026";"18:50:02";7;2;"GEM";"15084135";"Freyburg (Unstrut), Stadt";"";359;209;1;208;38;107;14;16;3;8;4;1;2;1;1;1;11;1;0;1;208;57;106;20;11;6;2;;5;;;;;;;;1;""
"Z";"06.09.2026";"18:48:02";3;2;"GEM";"15084150";"Gleina";"U";363;246;3;243;48;139;13;12;9;8;0;0;1;0;0;1;10;2;0;3;243;58;138;17;8;10;5;;7;;;;;;;;0;""
"L";;;1;0;"GEM";"15084150";"Gleina";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"Z";"06.09.2026";"18:48:02";4;2;"GEM";"15084150";"Gleina";"";363;246;3;243;48;139;13;12;9;8;0;0;1;0;0;1;10;2;0;3;243;58;138;17;8;10;5;;7;;;;;;;;0;""
"L";;;2;0;"GEM";"15084170";"Goseck";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;1;0;"GEM";"15084170";"Goseck";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;3;0;"GEM";"15084170";"Goseck";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;4;0;"GEM";"15084207";"Gutenborn";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;1;0;"GEM";"15084207";"Gutenborn";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;5;0;"GEM";"15084207";"Gutenborn";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"Z";"06.09.2026";"18:48:28";11;2;"GEM";"15084235";"Hohenmölsen, Stadt";"U";513;335;2;333;42;186;25;30;11;10;2;1;5;1;0;1;19;0;0;1;334;60;187;28;25;12;5;5;;;;;;11;;1;;""
"L";;;2;0;"GEM";"15084235";"Hohenmölsen, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"Z";"06.09.2026";"18:48:28";13;2;"GEM";"15084235";"Hohenmölsen, Stadt";"";513;335;2;333;42;186;25;30;11;10;2;1;5;1;0;1;19;0;0;1;334;60;187;28;25;12;5;5;;;;;;11;;1;;""
"L";;;2;0;"GEM";"15084246";"Kaiserpfalz";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084246";"Kaiserpfalz";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;3;0;"GEM";"15084246";"Kaiserpfalz";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"Z";"06.09.2026";"18:49:05";3;1;"GEM";"15084250";"Karsdorf";"U";198;147;3;144;31;61;5;12;3;8;1;0;6;1;0;1;14;1;0;3;144;36;72;12;6;6;5;;6;;;;;;;;1;""
"L";;;1;0;"GEM";"15084250";"Karsdorf";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"Z";"06.09.2026";"18:49:05";4;1;"GEM";"15084250";"Karsdorf";"";198;147;3;144;31;61;5;12;3;8;1;0;6;1;0;1;14;1;0;3;144;36;72;12;6;6;5;;6;;;;;;;;1;""
"L";;;5;0;"GEM";"15084275";"Kretzschau";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;1;0;"GEM";"15084275";"Kretzschau";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;6;0;"GEM";"15084275";"Kretzschau";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;0;;""
"L";;;2;0;"GEM";"15084282";"Lanitz-Hassel-Tal";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;1;0;"GEM";"15084282";"Lanitz-Hassel-Tal";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;3;0;"GEM";"15084282";"Lanitz-Hassel-Tal";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;""
"L";;;4;0;"GEM";"15084285";"Laucha an der Unstrut, Stadt";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;1;0;"GEM";"15084285";"Laucha an der Unstrut, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;5;0;"GEM";"15084285";"Laucha an der Unstrut, Stadt";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"Z";"06.09.2026";"18:55:34";18;8;"GEM";"15084315";"Lützen, Stadt";"U";1972;1318;9;1309;188;771;71;89;31;71;15;0;8;5;6;2;46;3;3;11;1307;250;765;86;143;38;25;;;;;;;;;;;""
"L";;;4;0;"GEM";"15084315";"Lützen, Stadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;""
"Z";"06.09.2026";"18:55:34";22;8;"GEM";"15084315";"Lützen, Stadt";"";1972;1318;9;1309;188;771;71;89;31;71;15;0;8;5;6;2;46;3;3;11;1307;250;765;86;143;38;25;;;;;;;;;;;""
"L";;;2;0;"GEM";"15084335";"Mertendorf";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;1;0;"GEM";"15084335";"Mertendorf";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;3;0;"GEM";"15084335";"Mertendorf";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;1;0;"GEM";"15084341";"Molauer Land";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;1;0;"GEM";"15084341";"Molauer Land";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
"L";;;2;0;"GEM";"15084341";"Molauer Land";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;""
